"agency_type","address_city","problem","problem_count","month_response","year_response"
"Fire","SAN DIEGO","Special Response Team","5","2","2013"
"Fire","SAN DIEGO","Special Service","9","2","2013"
"Fire","SAN DIEGO","Stabbing/Gunshot (L3)","2","2","2013"
"Fire","SAN DIEGO","Still alarm","22","2","2013"
"Fire","SAN DIEGO","Structure Residential","25","2","2013"
"Station 38","SAN DIEGO","Traffic Signal 11-65","24","2","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","66","2","2013"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","874","2","2013"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L3)","2","2","2013"
"Station 38","SAN DIEGO","Water Leak 1161","45","2","2013"
"Fire","SAN DIEGO","Wires down","2","2","2013"
"Fire","SAN DIEGO","zMARDI GRAS","2","2","2013"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","243","2","2013"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","2","2","2013"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","5","2","2013"
"Fire","SAN DIEGO","Assault/Rape (L1)","224","2","2013"
"Fire","SAN DIEGO","Assist PD","7","2","2013"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","2","2","2013"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","50","2","2013"
"Fire","SAN DIEGO","Breathing Problems (L1)","938","2","2013"
"Fire","SAN DIEGO","Chest Pain (L3)","14","2","2013"
"Fire","SAN DIEGO","Choking (L3)","21","2","2013"
"Station 38","SAN DIEGO","City Building Issue","1","2","2013"
"Station 38","SAN DIEGO","Dead Animal 7-51","2","2","2013"
"Fire","SAN DIEGO","Diabetic Problems (L1)","181","2","2013"
"Fire","SAN DIEGO","Diabetic Problems (L3)","27","2","2013"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","1","2","2013"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","7","2","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","782","2","2013"
"Fire","SAN DIEGO","HazMat","3","2","2013"
"Fire","SAN DIEGO","Heat / Cold Exposure (L3)","1","2","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","30","2","2013"
"Station 38","SAN DIEGO","Hydrant Knockover","1","2","2013"
"Fire","SAN DIEGO","Illegal Burn","25","2","2013"
"Fire","SAN DIEGO","Industrial/Machinery Acc (L1)","1","2","2013"
"Fire","SAN DIEGO","LG Cliff Rescue","1","2","2013"
"Fire","SAN DIEGO","Lock in/out","30","2","2013"
"Fire","SAN DIEGO","Medical Alert Alarm","79","2","2013"
"Station 38","SAN DIEGO","No Water","13","2","2013"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","3","2","2013"
"Fire","SAN DIEGO","Oven Fire","4","2","2013"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","53","2","2013"
"Fire","SAN DIEGO","Ringing Alarm Highrise","132","2","2013"
"Fire","SAN DIEGO","Rubbish Fire","56","2","2013"
"Fire","SAN DIEGO","Shed/Outbuilding","2","2","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L2)","1","2","2013"
"Station 38","SAN DIEGO","Sink Hole in Street 7-42","1","2","2013"
"Station 38","SAN DIEGO","Street Hazard","17","2","2013"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","55","2","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","189","2","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","24","2","2013"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","200","2","2013"
"Fire","SAN DIEGO","Vegetation Special Resp Area","3","2","2013"
"Station 38","SAN DIEGO","Vehicle Broken Down 7-19","1","2","2013"
"Fire","SAN DIEGO","Vehicle Rescue","30","2","2013"
"Fire","SAN DIEGO","Vehicle vs Structure","7","2","2013"
"Station 38","SAN DIEGO","Water Main Break 7-24","7","2","2013"
"Fire","SAN DIEGO","Alert 2 - Brown/Mont","1","2","2013"
"Fire","SAN DIEGO","Alert 2 Lindbergh","1","2","2013"
"Fire","SAN DIEGO","Assault/Rape (L4)","1","2","2013"
"Fire","SAN DIEGO","Boat Fire","1","2","2013"
"Fire","SAN DIEGO","Boat Fire 1st Alm","1","2","2013"
"Fire","SAN DIEGO","Burns / Explosion (L1)","6","2","2013"
"Fire","SAN DIEGO","Burns / Explosion (L4)","1","2","2013"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","408","2","2013"
"Fire","SAN DIEGO","Electrical Short","19","2","2013"
"Fire","SAN DIEGO","Extinguished Fire","14","2","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","94","2","2013"
"Fire","SAN DIEGO","Headache (L3)","8","2","2013"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","4","2","2013"
"Fire","SAN DIEGO","Investigate","3","2","2013"
"Fire","SAN DIEGO","Knocked Off Hydrant","6","2","2013"
"Fire","SAN DIEGO","Medical Aid","73","2","2013"
"Fire","SAN DIEGO","Noxious Odor","7","2","2013"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","163","2","2013"
"Fire","SAN DIEGO","Odor of Chemical","6","2","2013"
"Fire","SAN DIEGO","Ringing Alarm","261","2","2013"
"Station 38","SAN DIEGO","Sewage Flood Inside","2","2","2013"
"Station 38","SAN DIEGO","Storm Drain Hazard","1","2","2013"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","235","2","2013"
"Fire","SAN DIEGO","Structure Highrise/Hospital","14","2","2013"
"Fire","SAN DIEGO","Transformer","2","2","2013"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L2)","3","2","2013"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","12","2","2013"
"Fire","SAN DIEGO","Vegetation No Special Response","16","2","2013"
"Fire","SAN DIEGO","Vehicle Fire Freeway","24","2","2013"
"Fire","SAN DIEGO","Water Flow Alarm","1","2","2013"
"Fire","SAN DIEGO","Water Removal/Flooding","13","2","2013"
"Fire","SAN DIEGO","AID - MEDIC","1","2","2013"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","70","2","2013"
"Fire","SAN DIEGO","Assault/Rape (L3)","4","2","2013"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","16","2","2013"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L1)","1","2","2013"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","34","2","2013"
"Fire","SAN DIEGO","Choking (L1)","25","2","2013"
"Fire","SAN DIEGO","CSA Medical Aid","2","2","2013"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","1","2","2013"
"Fire","SAN DIEGO","Headache (L1)","41","2","2013"
"Fire","SAN DIEGO","Heat / Cold Exposure (L4)","1","2","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","262","2","2013"
"Fire","SAN DIEGO","Natural Gas Leak Lg Diam/Fire","2","2","2013"
"Fire","SAN DIEGO","Natural Gas Leak/Odor","22","2","2013"
"Fire","SAN DIEGO","POISON CONTROL","2","2","2013"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","17","2","2013"
"Station 38","SAN DIEGO","Sewer Odor","2","2","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","858","2","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","165","2","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","405","2","2013"
"Fire","SAN DIEGO","Stabbing/Gunshot (L1)","42","2","2013"
"Fire","SAN DIEGO","Traffic Accident (L1)","598","2","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L2)","1","2","2013"
"Fire","SAN DIEGO","Tree","3","2","2013"
"Fire","SAN DIEGO","Unattended Food lock out/in","2","2","2013"
"Fire","SAN DIEGO","Vehicle Fire","46","2","2013"
"Fire","SAN DIEGO","zCardiac/Respiratory Arrest(E)","1","2","2013"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","235","3","2013"
"Fire","SAN DIEGO","Alert 2 - Brown/Mont","1","3","2013"
"Fire","SAN DIEGO","Alert 2 Lindbergh","2","3","2013"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","2","3","2013"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L3)","1","3","2013"
"Fire","SAN DIEGO","Assault/Rape (L1)","262","3","2013"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","13","3","2013"
"Fire","SAN DIEGO","Breathing Problems (L1)","939","3","2013"
"Fire","SAN DIEGO","Choking (L3)","6","3","2013"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","443","3","2013"
"Station 38","SAN DIEGO","Dead Animal 7-51","1","3","2013"
"Fire","SAN DIEGO","Diabetic Problems (L3)","33","3","2013"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","5","3","2013"
"Fire","SAN DIEGO","Electrical Short","10","3","2013"
"Fire","SAN DIEGO","Elevator Rescue","60","3","2013"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","7","3","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","814","3","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","87","3","2013"
"Fire","SAN DIEGO","Heart Problems (L3)","10","3","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","33","3","2013"
"Fire","SAN DIEGO","Illegal Burn","37","3","2013"
"Fire","SAN DIEGO","Lock in/out","33","3","2013"
"Fire","SAN DIEGO","Medical Alert Alarm","100","3","2013"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","4","3","2013"
"Station 38","SAN DIEGO","Poor Pressure 7-85","6","3","2013"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","68","3","2013"
"Fire","SAN DIEGO","Rubbish Fire","47","3","2013"
"Fire","SAN DIEGO","Smoke Check","37","3","2013"
"Fire","SAN DIEGO","Special Response Team","1","3","2013"
"Station 38","SAN DIEGO","Storm Drain Hazard","3","3","2013"
"Station 38","SAN DIEGO","Street Hazard","25","3","2013"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","45","3","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","59","3","2013"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L1)","910","3","2013"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","199","3","2013"
"Fire","SAN DIEGO","Vegetation Special Resp Area","6","3","2013"
"Fire","SAN DIEGO","Vehicle Fire Tanker","1","3","2013"
"Fire","SAN DIEGO","Vehicle vs Structure","8","3","2013"
"Fire","SAN DIEGO","Wires down","1","3","2013"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","77","3","2013"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","16","3","2013"
"Fire","SAN DIEGO","Assault/Rape (L2)","1","3","2013"
"Fire","SAN DIEGO","Assist PD","4","3","2013"
"Fire","SAN DIEGO","Assist PD - Ladder Bldg","3","3","2013"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L4)","62","3","2013"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","22","3","2013"
"Fire","SAN DIEGO","Cardiac / Respiratory Arrest","145","3","2013"
"Fire","SAN DIEGO","Chest Pain (L3)","18","3","2013"
"Fire","SAN DIEGO","CV Medical Aid","1","3","2013"
"Fire","SAN DIEGO","Diabetic Problems (L1)","190","3","2013"
"Fire","SAN DIEGO","ERT Routine HZ Waste","4","3","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L3)","140","3","2013"
"Fire","SAN DIEGO","Fence","1","3","2013"
"Fire","SAN DIEGO","Fuel Spill","20","3","2013"
"Fire","SAN DIEGO","HazMat","1","3","2013"
"Fire","SAN DIEGO","HazMat Single  Engine","31","3","2013"
"Fire","SAN DIEGO","Headache (L1)","34","3","2013"
"Fire","SAN DIEGO","Heart Problems (L1)","182","3","2013"
"Station 38","SAN DIEGO","Hydrant Knockover","4","3","2013"
"Fire","SAN DIEGO","Miscellaneous Rescue","14","3","2013"
"Fire","SAN DIEGO","Mutual Aid","1","3","2013"
"Fire","SAN DIEGO","Natural Gas Leak/Odor","27","3","2013"
"Fire","SAN DIEGO","Pole Fire","2","3","2013"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","10","3","2013"
"Fire","SAN DIEGO","Shed/Outbuilding","3","3","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","920","3","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","134","3","2013"
"Fire","SAN DIEGO","Stabbing/Gunshot (L3)","1","3","2013"
"Fire","SAN DIEGO","Tree","3","3","2013"
"Station 38","SAN DIEGO","Vehicle Broken Down 7-19","5","3","2013"
"Station 38","SAN DIEGO","Water Leak 1161","45","3","2013"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L1)","86","3","2013"
"Fire","SAN DIEGO","Alert 3 Brown/Mont","2","3","2013"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L3)","18","3","2013"
"Fire","SAN DIEGO","Assault/Rape (L3)","10","3","2013"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","15","3","2013"
"Fire","SAN DIEGO","Breathing Problems (L2)","2","3","2013"
"Fire","SAN DIEGO","Burns / Explosion (L1)","6","3","2013"
"Fire","SAN DIEGO","Burns / Explosion (L3)","2","3","2013"
"Fire","SAN DIEGO","Chest Pain (L1)","697","3","2013"
"Station 38","SAN DIEGO","City Parks Issue","1","3","2013"
"Fire","SAN DIEGO","EDT/XRAY","11","3","2013"
"Fire","SAN DIEGO","Extinguished Fire","17","3","2013"
"Fire","SAN DIEGO","Eye Problems / Injuries (L4)","4","3","2013"
"Station 38","SAN DIEGO","Fuel/Tire","4","3","2013"
"Fire","SAN DIEGO","Headache (L3)","10","3","2013"
"Fire","SAN DIEGO","Headache (L4)","12","3","2013"
"Fire","SAN DIEGO","Heat / Cold Exposure (L4)","2","3","2013"
"Fire","SAN DIEGO","Knocked Off Hydrant","5","3","2013"
"Station 38","SAN DIEGO","Miramar Landfill Issue","1","3","2013"
"Fire","SAN DIEGO","Odor of Chemical","3","3","2013"
"Fire","SAN DIEGO","Odor of Smoke","11","3","2013"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L1)","125","3","2013"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L3)","7","3","2013"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L4)","81","3","2013"
"Fire","SAN DIEGO","Ringing Alarm","340","3","2013"
"Station 38","SAN DIEGO","Sewage Flood Inside","1","3","2013"
"Fire","SAN DIEGO","Special Service","17","3","2013"
"Fire","SAN DIEGO","Stabbing/Gunshot (L4)","1","3","2013"
"Fire","SAN DIEGO","Still alarm","25","3","2013"
"Station 38","SAN DIEGO","Street Flooded 7-46","2","3","2013"
"Fire","SAN DIEGO","Structure Residential","37","3","2013"
"Fire","SAN DIEGO","Swift Water Rescue 2","1","3","2013"
"Station 38","SAN DIEGO","Traffic Signal 11-65","30","3","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L2)","1","3","2013"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L3)","4","3","2013"
"Fire","SAN DIEGO","Vegetation No Special Response","16","3","2013"
"Fire","SAN DIEGO","Vehicle Fire","44","3","2013"
"Fire","SAN DIEGO","AID - MEDIC","2","3","2013"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","3","3","2013"
"Fire","SAN DIEGO","Assault/Rape (L4)","2","3","2013"
"Fire","SAN DIEGO","Burns / Explosion (L4)","1","3","2013"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L3)","1","3","2013"
"Fire","SAN DIEGO","Chest Pain (L2)","1","3","2013"
"Fire","SAN DIEGO","Choking (L1)","19","3","2013"
"Station 38","SAN DIEGO","City Building Issue","1","3","2013"
"Fire","SAN DIEGO","CSA Medical Aid","4","3","2013"
"Station 38","SAN DIEGO","Dirty Water 7-82","2","3","2013"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","2","3","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L2)","1","3","2013"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","5","3","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","257","3","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L4)","1","3","2013"
"Station 38","SAN DIEGO","House Flooding 7-31","1","3","2013"
"Fire","SAN DIEGO","Investigate","9","3","2013"
"Fire","SAN DIEGO","LG Cliff Rescue","3","3","2013"
"Fire","SAN DIEGO","Medical Aid","67","3","2013"
"Fire","SAN DIEGO","Natural Gas Leak Lg Diam/Fire","7","3","2013"
"Station 38","SAN DIEGO","No Water","5","3","2013"
"Fire","SAN DIEGO","Noxious Odor","7","3","2013"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L1)","188","3","2013"
"Fire","SAN DIEGO","Oven Fire","7","3","2013"
"Fire","SAN DIEGO","POISON CONTROL","4","3","2013"
"Fire","SAN DIEGO","Ringing Alarm Highrise","137","3","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","431","3","2013"
"Station 38","SAN DIEGO","Sink Hole in Street 7-42","4","3","2013"
"Fire","SAN DIEGO","Stabbing/Gunshot (L1)","34","3","2013"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","218","3","2013"
"Fire","SAN DIEGO","Structure Highrise/Hospital","12","3","2013"
"Fire","SAN DIEGO","Traffic Accident (L1)","782","3","2013"
"Fire","SAN DIEGO","Transformer","1","3","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L1)","231","3","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L4)","26","3","2013"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L2)","1","3","2013"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L3)","17","3","2013"
"Fire","SAN DIEGO","Vehicle Fire Freeway","42","3","2013"
"Fire","SAN DIEGO","Vehicle Rescue","30","3","2013"
"Station 38","SAN DIEGO","Water Main Break 7-24","9","3","2013"
"Fire","SAN DIEGO","Water Removal/Flooding","11","3","2013"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L3)","226","4","2013"
"Fire","SAN DIEGO","Assault/Rape (L3)","12","4","2013"
"Fire","SAN DIEGO","Assist PD","4","4","2013"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L3)","8","4","2013"
"Fire","SAN DIEGO","Convulsions / Seizures (L1)","367","4","2013"
"Fire","SAN DIEGO","Diabetic Problems (L3)","31","4","2013"
"Fire","SAN DIEGO","Eye Problems / Injuries (L3)","4","4","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L4)","33","4","2013"
"Fire","SAN DIEGO","Fence","1","4","2013"
"Station 38","SAN DIEGO","Fuel/Tire","1","4","2013"
"Fire","SAN DIEGO","Headache (L1)","41","4","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L2)","1","4","2013"
"Station 38","SAN DIEGO","Hydrant Knockover","4","4","2013"
"Fire","SAN DIEGO","Knocked Off Hydrant","10","4","2013"
"Fire","SAN DIEGO","Lock in/out","34","4","2013"
"Station 38","SAN DIEGO","Mark Out","1","4","2013"
"Fire","SAN DIEGO","Natural Gas Leak/Odor","19","4","2013"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L3)","2","4","2013"
"Fire","SAN DIEGO","Odor of Chemical","1","4","2013"
"Station 38","SAN DIEGO","Sewage Flood Inside","1","4","2013"
"Fire","SAN DIEGO","Shed/Outbuilding","1","4","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L1)","827","4","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L2)","3","4","2013"
"Station 38","SAN DIEGO","Street Hazard","22","4","2013"
"Fire","SAN DIEGO","Structure Fire - Comm / Apt","47","4","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L2)","6","4","2013"
"Fire","SAN DIEGO","Tree","2","4","2013"
"Fire","SAN DIEGO","Unknown Problem (Man Down)(L1)","254","4","2013"
"Fire","SAN DIEGO","Vehicle Fire","39","4","2013"
"Fire","SAN DIEGO","Vehicle vs Structure","10","4","2013"
"Fire","SAN DIEGO","Alert 2 - Brown/Mont","2","4","2013"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L1)","80","4","2013"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L1)","12","4","2013"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L3)","3","4","2013"
"Fire","SAN DIEGO","Back Pain (Non Traumatic) (L1)","22","4","2013"
"Fire","SAN DIEGO","Carbon Monoxide Alarm","29","4","2013"
"Fire","SAN DIEGO","Choking (L1)","22","4","2013"
"Fire","SAN DIEGO","CSA Medical Aid","6","4","2013"
"Fire","SAN DIEGO","Electrical Short","14","4","2013"
"Fire","SAN DIEGO","Electrocution (L1)","1","4","2013"
"Fire","SAN DIEGO","Elevator Rescue","51","4","2013"
"Fire","SAN DIEGO","Eye Problems / Injuries (L1)","5","4","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L3)","169","4","2013"
"Fire","SAN DIEGO","Fuel Spill","11","4","2013"
"Fire","SAN DIEGO","Heart Problems (L1)","189","4","2013"
"Fire","SAN DIEGO","Heart Problems (L2)","1","4","2013"
"Fire","SAN DIEGO","Heat / Cold Exposure (L1)","5","4","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L1)","242","4","2013"
"Fire","SAN DIEGO","Investigate","3","4","2013"
"Fire","SAN DIEGO","Medical Aid","77","4","2013"
"Fire","SAN DIEGO","Miscellaneous Rescue","9","4","2013"
"Fire","SAN DIEGO","OD/Ingestion/Poisonings (L4)","1","4","2013"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L3)","14","4","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L3)","134","4","2013"
"Fire","SAN DIEGO","Sick Person (Specific Dx)(L4)","401","4","2013"
"Fire","SAN DIEGO","Smoke Check","35","4","2013"
"Fire","SAN DIEGO","Stroke (Cva) (L1)","190","4","2013"
"Fire","SAN DIEGO","Traffic Accident (L1)","680","4","2013"
"Fire","SAN DIEGO","Transformer","3","4","2013"
"Fire","SAN DIEGO","Traumatic Injuries, Spec (L3)","78","4","2013"
"Fire","SAN DIEGO","Unc/Fainting (Non Trauma)(L2)","1","4","2013"
"Fire","SAN DIEGO","Vehicle Fire 1st Alarm","1","4","2013"
"Fire","SAN DIEGO","Vehicle Fire Freeway","44","4","2013"
"Fire","SAN DIEGO","Abdominal Pain/Problems (L2)","1","4","2013"
"Fire","SAN DIEGO","AID - MEDIC","3","4","2013"
"Fire","SAN DIEGO","Allergy/Hives/Med Rx/Stng (L4)","2","4","2013"
"Fire","SAN DIEGO","Animal Bites/ Attacks (L4)","4","4","2013"
"Fire","SAN DIEGO","Assault/Rape (L1)","239","4","2013"
"Fire","SAN DIEGO","Breathing Problems (L1)","835","4","2013"
"Fire","SAN DIEGO","C O / Inhalation/ Haz Mat (L1)","2","4","2013"
"Fire","SAN DIEGO","Chest Pain (L2)","1","4","2013"
"Fire","SAN DIEGO","Choking (L3)","10","4","2013"
"Station 38","SAN DIEGO","City Building Issue","2","4","2013"
"Station 38","SAN DIEGO","Dead Animal 7-51","1","4","2013"
"Station 38","SAN DIEGO","Dirty Water 7-82","1","4","2013"
"Fire","SAN DIEGO","Drowning/Diving Accident (L1)","3","4","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L1)","786","4","2013"
"Fire","SAN DIEGO","Falls / Back Inj (Trauma) (L2)","3","4","2013"
"Station 38","SAN DIEGO","Flat Tire 7-18","1","4","2013"
"Fire","SAN DIEGO","Fuel Spill 1st Alarm","1","4","2013"
"Fire","SAN DIEGO","Headache (L4)","12","4","2013"
"Fire","SAN DIEGO","Heart Problems (L3)","3","4","2013"
"Fire","SAN DIEGO","Heat / Cold Exposure (L4)","1","4","2013"
"Fire","SAN DIEGO","Hemorrhage / Lacerations (L3)","36","4","2013"
"Fire","SAN DIEGO","Illegal Burn","41","4","2013"
"Fire","SAN DIEGO","Medical Alert Alarm","99","4","2013"
"Fire","SAN DIEGO","Natural Gas Leak Lg Diam/Fire","15","4","2013"
"Station 38","SAN DIEGO","No Water","7","4","2013"
"Fire","SAN DIEGO","Odor of Smoke","5","4","2013"
"Fire","SAN DIEGO","Oven Fire","6","4","2013"
"Fire","SAN DIEGO","POISON CONTROL","2","4","2013"
"Station 38","SAN DIEGO","Poor Pressure 7-85","8","4","2013"
"Fire","SAN DIEGO","Preg/Birth/Miscarriage (L1)","60","4","2013"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L3)","3","4","2013"
"Fire","SAN DIEGO","Psych / Suicide Attempt (L4)","72","4","2013"
"Fire","SAN DIEGO","Rescue Trench Cave-In","1","4","2013"
"Fire","SAN DIEGO","Rubbish Fire","59","4","2013"
